time,gFx,gFy,gFz,TgF
13.421000,0.5378,0.3289,0.5219,0.818
13.426000,0.4775,0.2837,0.4513,0.716
13.431000,0.4104,0.2598,0.3927,0.625
13.436000,0.3960,0.2624,0.3471,0.588
13.444000,0.4228,0.2859,0.3197,0.602
13.447000,0.4829,0.3122,0.2968,0.647
13.451000,0.5464,0.3379,0.2384,0.685
13.454000,0.5891,0.3547,0.1884,0.713
13.483000,0.5823,0.3794,0.2030,0.724
13.484000,0.5315,0.4461,0.2428,0.735
13.485000,0.4473,0.5254,0.2699,0.741
13.485000,0.3423,0.5767,0.2565,0.718
13.485000,0.2295,0.5857,0.2206,0.667
13.486000,0.1667,0.5513,0.1872,0.606
13.491000,0.1616,0.4934,0.1854,0.551
